ID,prompt,URL firefly,URL midjourney,URL Dall.e 2,URL Glide,URL Stable Diffusion 1.*,URL Stable Diffusion 2.1,URL Stable Diffusion XL,URL Dall.e 3,N categories,N aes,cat 1,cat 2,cat 3,Aesthetic 1,Aesthetic 2,Aesthetic 3,"Scale (SD, Glide)",Temp (glide),md ver,md chaos,md raw,md stylize,md ar,,sd 1.x model,ff style 1,ff style 2,ff style 3,ff style 4,ff color,ff lighting,ff composition,ff aspectRatio,ff modelVersion,ff prompt text,ff command,sdxl res index,sd2 resolution,sdxl W,sdxl H,sd2/sdxl steps,sd2/sdxl sampler,sd2/sdxl guider,sd2/sdxl guider vanilla scale,sdxl use refiner,sdxl refiner steps,sdxl refiner sampler,sdxl refiner guider,sdxl refiner vanilla scale,sdxl refiner finish denoising
0726,"A traditional Dutch windmill in a lush park, cinematic aesthetic, shot during a drizzle, slightly misty, vivid greens, and warm earthy tones.",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/726.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/726.png,2,1,<Photos of windmills or watermills> ,<Photos of gardens or parks> ,,<cinematic> ,,,3.218913788,0.996,5,0,FALSE,100,5000:7523,#REF!,1-2,isometric,,,,,,,square,1,A+traditional+Dutch+windmill+in+a+lush+park%2C+cinematic+aesthetic%2C+shot+during+a+drizzle%2C+slightly+misty%2C+vivid+greens%2C+and+warm+earthy+tones.,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+traditional+Dutch+windmill+in+a+lush+park%2C+cinematic+aesthetic%2C+shot+during+a+drizzle%2C+slightly+misty%2C+vivid+greens%2C+and+warm+earthy+tones.&modelVersion=v1&aspectRatio=square&style=isometric,13,768,1088,960,36,HeunEDMSampler,VanillaCFG,5.014187629,TRUE,36,EulerEDMSampler,VanillaCFG,3.25609174,TRUE
0727,"A village square, lush green park in the foreground, tiki aesthetic, colourful flowers, quaint houses, shot from a high vantage point, vivid, tropical colours.",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/727.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/727.png,2,1,<Photos of gardens or parks> ,<Village street scenes> ,,<tiki> ,,,8.039822694,1,5.2,14,TRUE,14,1251:1250,#REF!,1-3,fisheye,science_fiction,,,muted,,,widescreen,2,A+village+square%2C+lush+green+park+in+the+foreground%2C+tiki+aesthetic%2C+colourful+flowers%2C+quaint+houses%2C+shot+from+a+high+vantage+point%2C+vivid%2C+tropical+colours.,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+village+square%2C+lush+green+park+in+the+foreground%2C+tiki+aesthetic%2C+colourful+flowers%2C+quaint+houses%2C+shot+from+a+high+vantage+point%2C+vivid%2C+tropical+colours.&modelVersion=v2&aspectRatio=widescreen&style=fisheye&style=science_fiction&style=muted,4,512,768,1280,46,HeunEDMSampler,VanillaCFG,3.220148283,TRUE,40,EulerEDMSampler,IdentityGuider,,FALSE
0728,"A female model in an extravagant haute couture outfit, standing amidst a waterfall, light refracting off the droplets, modern eclectic aesthetic, high-tech lighting, dynamic action shot.",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/728.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/728.png,1,0,<Fashion photos> ,,,,,,4.860026943,0.998,5,0,FALSE,100,11181:10000,#REF!,1-4,,,,,,low_lighting,,square,2,A+female+model+in+an+extravagant+haute+couture+outfit%2C+standing+amidst+a+waterfall%2C+light+refracting+off+the+droplets%2C+modern+eclectic+aesthetic%2C+high-tech+lighting%2C+dynamic+action+shot.,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+female+model+in+an+extravagant+haute+couture+outfit%2C+standing+amidst+a+waterfall%2C+light+refracting+off+the+droplets%2C+modern+eclectic+aesthetic%2C+high-tech+lighting%2C+dynamic+action+shot.&modelVersion=v2&aspectRatio=square&style=low_lighting,7,768,896,1152,48,DPMPP2MSampler,VanillaCFG,5.700086961,TRUE,37,DPMPP2SAncestralSampler,VanillaCFG,4.507652394,FALSE
0729,"A young girl deeply engrossed in reading a book, surrounded by a mess of toys, shot from a high angle, soft, diffused lighting, modern eclectic aesthetic.",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/729.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/729.png,1,3,<Photos of fountains or water features> ,,,<Modern eclectic> ,<High-tech> ,<Modern eclectic> ,8.687787178,0.995,5,0,FALSE,52,7913:5000,#REF!,1-2,,,,,,,,square,2,A+young+girl+deeply+engrossed+in+reading+a+book%2C+surrounded+by+a+mess+of+toys%2C+shot+from+a+high+angle%2C+soft%2C+diffused+lighting%2C+modern+eclectic+aesthetic.,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+young+girl+deeply+engrossed+in+reading+a+book%2C+surrounded+by+a+mess+of+toys%2C+shot+from+a+high+angle%2C+soft%2C+diffused+lighting%2C+modern+eclectic+aesthetic.&modelVersion=v2&aspectRatio=square,8,768,896,1088,34,DPMPP2MSampler,IdentityGuider,,TRUE,41,DPMPP2MSampler,VanillaCFG,4.197316638,TRUE
0730,"A traditional wedding ceremony, couple in vintage attire, guests in futuristic costumes, a mix of aesthetics, mid-century modern cottage, shot from the aisle, soft focus, dreamy lighting.",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/730.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/730.png,1,1,<Children studying or reading> ,,,<Modern eclectic> ,,,8.270955561,1,5.1,93,TRUE,162,799:625,#REF!,1-3,science_fiction,isometric,,,,studio_light,,widescreen,2,A+traditional+wedding+ceremony%2C+couple+in+vintage+attire%2C+guests+in+futuristic+costumes%2C+a+mix+of+aesthetics%2C+mid-century+modern+cottage%2C+shot+from+the+aisle%2C+soft+focus%2C+dreamy+lighting.,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+traditional+wedding+ceremony%2C+couple+in+vintage+attire%2C+guests+in+futuristic+costumes%2C+a+mix+of+aesthetics%2C+mid-century+modern+cottage%2C+shot+from+the+aisle%2C+soft+focus%2C+dreamy+lighting.&modelVersion=v2&aspectRatio=widescreen&style=science_fiction&style=isometric&style=studio_light,4,768,768,1280,35,DPMPP2MSampler,VanillaCFG,2.657914661,FALSE,,,,,
0731,"Futuristic wedding ceremony, the couple in vintage space-suits, in a retro-inspired rustic cottage, background of well-manicured green fields, shot mid-distance, soft light filters, mid-century color palette",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/731.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/731.png,2,3,<Wedding ceremony or reception photos> ,<People in costume or traditional dress> ,,<Futuristic> ,<Mid-century modern> ,<Cottagecore> ,5.686681853,0.996,5,0,FALSE,93,13697:10000,#REF!,1-2,fisheye,made_of_metal,,,,,,portrait,2,Futuristic+wedding+ceremony%2C+the+couple+in+vintage+space-suits%2C+in+a+retro-inspired+rustic+cottage%2C+background+of+well-manicured+green+fields%2C+shot+mid-distance%2C+soft+light+filters%2C+mid-century+color+palette,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Futuristic+wedding+ceremony%2C+the+couple+in+vintage+space-suits%2C+in+a+retro-inspired+rustic+cottage%2C+background+of+well-manicured+green+fields%2C+shot+mid-distance%2C+soft+light+filters%2C+mid-century+color+palette&modelVersion=v2&aspectRatio=portrait&style=fisheye&style=made_of_metal,26,768,1728,576,46,LinearMultistepSampler,VanillaCFG,5.043865597,FALSE,,,,,
0732,"A beach at sunset, contemporary beach lounge setup, rustic wooden dock, shabby-chic beach house in the background, soft natural light, high-angle shot, muted pastel colours",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/732.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/732.png,1,3,<Beach landscapes> ,,,<Contemporary glam> ,<Rustic> ,<Shabby chic> ,5.288524207,0.995,5.1,40,TRUE,100,10000:15493,#REF!,1-2,kitschy,,,,,,macrophotography,widescreen,1,A+beach+at+sunset%2C+contemporary+beach+lounge+setup%2C+rustic+wooden+dock%2C+shabby-chic+beach+house+in+the+background%2C+soft+natural+light%2C+high-angle+shot%2C+muted+pastel+colours,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=A+beach+at+sunset%2C+contemporary+beach+lounge+setup%2C+rustic+wooden+dock%2C+shabby-chic+beach+house+in+the+background%2C+soft+natural+light%2C+high-angle+shot%2C+muted+pastel+colours&modelVersion=v1&aspectRatio=widescreen&style=kitschy&style=macrophotography,16,512,1152,832,43,DPMPP2SAncestralSampler,VanillaCFG,2.376479837,TRUE,38,DPMPP2MSampler,VanillaCFG,5.71080514,TRUE
0733,"Steampunk hockey match on an iron bridge, fallen leaves scatter as players pass by, dynamic shot, backlighting, vivid autumn colours",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/733.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/733.png,3,1,<Sports event photos> ,<Photos of bridges or tunnels> ,<Autumnal scenes with falling or fallen leaves> ,<Steampunk> ,,,7.236189134,0.999,5.1,2,FALSE,90,2443:1250,#REF!,1-3,,,,,,,,landscape,2,Steampunk+hockey+match+on+an+iron+bridge%2C+fallen+leaves+scatter+as+players+pass+by%2C+dynamic+shot%2C+backlighting%2C+vivid+autumn+colours,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Steampunk+hockey+match+on+an+iron+bridge%2C+fallen+leaves+scatter+as+players+pass+by%2C+dynamic+shot%2C+backlighting%2C+vivid+autumn+colours&modelVersion=v2&aspectRatio=landscape,26,768,1728,576,36,HeunEDMSampler,IdentityGuider,,TRUE,40,LinearMultistepSampler,VanillaCFG,2.373918838,FALSE
0734,"Preppy teens enjoying amusement park, girls in pleated skirts, boys in blazers, on an ornate merry-go-round, late afternoon, high-angle shot, saturated colours",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/734.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/734.png,1,1,<Photos of or in amusement parks> ,,,<Preppy> ,,,3.748416075,1,5.1,79,FALSE,100,10000:15117,#REF!,1-3,marble_sculpture,chaotic,,,,dramatic_light,,portrait,2,Preppy+teens+enjoying+amusement+park%2C+girls+in+pleated+skirts%2C+boys+in+blazers%2C+on+an+ornate+merry-go-round%2C+late+afternoon%2C+high-angle+shot%2C+saturated+colours,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Preppy+teens+enjoying+amusement+park%2C+girls+in+pleated+skirts%2C+boys+in+blazers%2C+on+an+ornate+merry-go-round%2C+late+afternoon%2C+high-angle+shot%2C+saturated+colours&modelVersion=v2&aspectRatio=portrait&style=marble_sculpture&style=chaotic&style=dramatic_light,11,768,1024,1024,44,EulerAncestralSampler,IdentityGuider,,FALSE,,,,,
0735,"Neon-lit street sign ""Open"", reflections on the wet asphalt, city nightlife, low angle, soft-focus on the lights, dark yet vivid colours",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/735.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/735.png,1,0,"<Photos of neon signs or lights, light play photography> ",,,,,,7.819373127,0.995,5.2,0,TRUE,11,2500:2789,#REF!,1-1,isometric,,,,,dramatic_light,,widescreen,2,"Neon-lit+street+sign+""Open""%2C+reflections+on+the+wet+asphalt%2C+city+nightlife%2C+low+angle%2C+soft-focus+on+the+lights%2C+dark+yet+vivid+colours","https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Neon-lit+street+sign+""Open""%2C+reflections+on+the+wet+asphalt%2C+city+nightlife%2C+low+angle%2C+soft-focus+on+the+lights%2C+dark+yet+vivid+colours&modelVersion=v2&aspectRatio=widescreen&style=isometric&style=dramatic_light",17,768,1216,832,38,EulerEDMSampler,VanillaCFG,2.127590703,FALSE,,,,,
0736,"Hong Kong skyline, underground caves beneath, an unexpected juxtaposition, documentary style, vogue models pose, high contrast, shot from a low angle, monochrome",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/736.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/736.png,2,2,<Urban skylines> ,<Caves and underground formations> ,,<documentary> ,<High-fashion> ,,2.982387315,1,5,0,FALSE,151,10000:16501,#REF!,1-3,,,,,,,narrow_dof,landscape,1,Hong+Kong+skyline%2C+underground+caves+beneath%2C+an+unexpected+juxtaposition%2C+documentary+style%2C+vogue+models+pose%2C+high+contrast%2C+shot+from+a+low+angle%2C+monochrome,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Hong+Kong+skyline%2C+underground+caves+beneath%2C+an+unexpected+juxtaposition%2C+documentary+style%2C+vogue+models+pose%2C+high+contrast%2C+shot+from+a+low+angle%2C+monochrome&modelVersion=v1&aspectRatio=landscape&style=narrow_dof,7,512,896,1152,43,EulerAncestralSampler,VanillaCFG,1.86725973,TRUE,40,EulerEDMSampler,VanillaCFG,4.601841383,TRUE
0737,"Waterfall cascading, tropical lush green, sun rays diffusing through the mist, long exposure, saturated colours, panoramic view",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/737.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/737.png,1,0,<Waterfalls> ,,,,,,7.629874018,1,5.2,76,TRUE,100,2799:2500,#REF!,1-3,chaotic,iridescent,origami,origami,,,,portrait,2,Waterfall+cascading%2C+tropical+lush+green%2C+sun+rays+diffusing+through+the+mist%2C+long+exposure%2C+saturated+colours%2C+panoramic+view,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Waterfall+cascading%2C+tropical+lush+green%2C+sun+rays+diffusing+through+the+mist%2C+long+exposure%2C+saturated+colours%2C+panoramic+view&modelVersion=v2&aspectRatio=portrait&style=chaotic&style=iridescent&style=origami&style=origami,2,512,704,1344,37,DPMPP2MSampler,VanillaCFG,2.908120238,FALSE,,,,,
0738,"Pop-culture kitsch tennis match, players in vibrant 90s gear, spectator crowd in neon colors, candid shot, soft focus on players, vibrant colours",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/738.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/738.png,1,1,<Sports event photos> ,,,<Pop-culture kitsch> ,,,6.103293954,0.999,5,78,FALSE,187,16961:10000,#REF!,1-1,claymation,,,,,,,landscape,2,Pop-culture+kitsch+tennis+match%2C+players+in+vibrant+90s+gear%2C+spectator+crowd+in+neon+colors%2C+candid+shot%2C+soft+focus+on+players%2C+vibrant+colours,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Pop-culture+kitsch+tennis+match%2C+players+in+vibrant+90s+gear%2C+spectator+crowd+in+neon+colors%2C+candid+shot%2C+soft+focus+on+players%2C+vibrant+colours&modelVersion=v2&aspectRatio=landscape&style=claymation,2,768,704,1344,43,LinearMultistepSampler,VanillaCFG,4.380741814,TRUE,32,LinearMultistepSampler,VanillaCFG,6.015425284,FALSE
0739,"Child's birthday party, modern farmhouse, mural painted walls, festive streamers, light coming from the side, mid-range shot, warm, saturated colors",boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/firefly/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/midjourney/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle2/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/glide/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-1/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-2/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/stable-diffusion-xl/739.png,boucantrin.ovh.hw.ipol.im/static/quentin/newsynth/dalle3/739.png,2,1,<Birthday party photos> ,"<Street art and murals, colourful or decorated or painted walls and buildings> ",,<Modern farmhouse> ,,,3.378654633,0.997,5.2,81,FALSE,100,500:719,#REF!,1-1,fisheye,iridescent,,,,,,square,1,Child's+birthday+party%2C+modern+farmhouse%2C+mural+painted+walls%2C+festive+streamers%2C+light+coming+from+the+side%2C+mid-range+shot%2C+warm%2C+saturated+colors,https://firefly.adobe.com/generate/images?style=photo&seed=42&seed=242&seed=4242&seed=2442&prompt=Child's+birthday+party%2C+modern+farmhouse%2C+mural+painted+walls%2C+festive+streamers%2C+light+coming+from+the+side%2C+mid-range+shot%2C+warm%2C+saturated+colors&modelVersion=v1&aspectRatio=square&style=fisheye&style=iridescent,18,768,1280,768,33,LinearMultistepSampler,IdentityGuider,,TRUE,41,HeunEDMSampler,IdentityGuider,,FALSE
